Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
TAZ21,2021-12-03,4214,4214,4214,4214,-329.5,-7.25%,0,0
TAZ21,2021-12-06,4199.5,4290,3965.5,4206.5,-7.5,-0.18%,710,662
TAZ21,2021-12-07,4353,4436,4280,4298.5,92,+2.19%,235,737
TAZ21,2021-12-08,4319,4473.5,4236.5,4435,136.5,+3.18%,1683,1389
TAZ21,2021-12-09,4417.5,4505,4081,4124,-311.,-7.01%,5421,2489
TAZ21,2021-12-10,4176,4236,3930,4040,-84.,-2.04%,12809,3081
TAZ21,2021-12-13,4100,4161,3660.5,3745,-295.,-7.30%,13273,5325
TAZ21,2021-12-14,3786,3879.5,3680.5,3831,86,+2.30%,12295,6342
TAZ21,2021-12-15,3830.5,4101.5,3646.5,4061.5,230.5,+6.02%,32406,10645
TAZ21,2021-12-16,4036,4118.5,3970,4022,-39.5,-0.97%,13640,10391
TAZ21,2021-12-17,3993,3996,3693.5,3839,-183.,-4.55%,20901,13562
TAZ21,2021-12-20,3970,3989,3756.5,3933.5,94.5,+2.46%,12181,16803
TAZ21,2021-12-21,3904.5,4066,3901,4015.5,82,+2.08%,10900,15798
TAZ21,2021-12-22,4029.5,4080,3935.5,4005,-10.5,-0.26%,12172,16679
TAZ21,2021-12-23,3988,4160,3893.5,4128.5,123.5,+3.08%,11192,18740
TAZ21,2021-12-27,4126,4145.5,4035,4098.5,-30.,-0.73%,7106,19747
TAZ21,2021-12-28,4053,4054,3756.5,3823,-275.5,-6.72%,13041,20861
TAZ21,2021-12-29,3806.5,3821,3692.5,3746,-77.,-2.01%,10198,22543
TAZ21,2021-12-30,3714,3772.5,3580,3721.5,-24.5,-0.65%,9505,22335
TAF22,2021-12-31,3704.5,3819,3630,3650,-71.5,-1.92%,8997,7961
TAF22,2022-01-03,3839.5,3864.5,3686.5,3699,49,+1.34%,6136,8759
TAF22,2022-01-04,3761,3902,3720,3824.5,125.5,+3.39%,7742,10140
TAF22,2022-01-05,3822,3850,3541,3579.5,-245.,-6.41%,15430,10731
TAF22,2022-01-06,3528,3554.5,3288,3417,-162.5,-4.54%,20120,15839
TAF22,2022-01-07,3414,3418,3055.5,3203.5,-213.5,-6.25%,32867,25575
TAF22,2022-01-10,3180,3180,2920,3081.5,-122.,-3.81%,28405,33137
TAF22,2022-01-11,3055,3263.5,3051,3242,160.5,+5.21%,16939,35375
TAF22,2022-01-12,3247,3413,3208.5,3380.5,138.5,+4.27%,18360,38988
TAF22,2022-01-13,3370.5,3417.5,3228.5,3264,-116.5,-3.45%,14154,42170
TAF22,2022-01-14,3253.5,3346.5,3187.5,3305,41,+1.26%,13882,47506
TAF22,2022-01-18,3361,3368,3078.5,3116.5,-188.5,-5.70%,17874,51794
TAF22,2022-01-19,3176.5,3177,3042.5,3106,-10.5,-0.34%,16104,55069
TAF22,2022-01-20,3116.5,3272,3074,3190.5,84.5,+2.72%,11503,55354
TAF22,2022-01-21,3079,3079,2560,2736,-454.5,-14.25%,42270,69260
TAF22,2022-01-24,2450,2551.5,2159,2461.5,-274.5,-10.03%,51450,74867
TAF22,2022-01-25,2415.5,2508,2350,2435.5,-26.,-1.06%,16161,77729
TAF22,2022-01-26,2439.5,2719.5,2414.5,2517.5,82,+3.37%,23069,78281
TAF22,2022-01-27,2436,2523,2315.5,2341,-176.5,-7.01%,36190,89825
TAG22,2022-01-28,2370,2547.5,2355.5,2512,171,+7.30%,21340,18007
TAG22,2022-01-31,2550,2708,2476.5,2688.5,176.5,+7.03%,19846,20332
TAG22,2022-02-01,2681.5,2813,2674.5,2774.5,86,+3.20%,15909,20838
TAG22,2022-02-02,2777.5,2814,2611,2726,-48.5,-1.75%,19614,24334
TAG22,2022-02-03,2657,2721.5,2571.5,2575.5,-150.5,-5.52%,18522,27479
TAG22,2022-02-04,2663.5,2986.5,2653.5,2960.5,385,+14.95%,39732,32946
TAG22,2022-02-07,3005,3193,2991.5,3156,195.5,+6.60%,16642,33119
TAG22,2022-02-08,3157.5,3238.5,3032,3124,-32.,-1.01%,14790,30766
TAG22,2022-02-09,3128.5,3281.5,3061.5,3266.5,142.5,+4.56%,13553,29751
TAG22,2022-02-10,3262.5,3292.5,3087,3113.5,-153.,-4.68%,16477,30791
TAG22,2022-02-11,3116.5,3143.5,2910,2919,-194.5,-6.25%,18761,28845
TAG22,2022-02-14,2908.5,2970.5,2830,2897,-22.,-0.75%,15937,29455
TAG22,2022-02-15,2949.5,3155.5,2917,3123,226,+7.80%,12668,28261
TAG22,2022-02-16,3137,3204,3048,3158.5,35.5,+1.14%,15147,28675
TAG22,2022-02-17,3152.5,3166,2850.5,2898.5,-260.,-8.23%,17591,27949
TAG22,2022-02-18,2893,2945,2751.5,2786,-112.5,-3.88%,17856,28585
TAG22,2022-02-22,2709.5,2761,2498,2600.5,-185.5,-6.66%,35292,33643
TAG22,2022-02-23,2621.5,2754.5,2598.5,2616.5,16,+0.62%,22048,37450
TAG22,2022-02-24,2634,2733.5,2302,2653,36.5,+1.39%,35175,42556
TAH22,2022-02-25,2588,2750.5,2569.5,2716,63,+2.37%,12524,14087
TAH22,2022-02-28,2640,2849.5,2571.5,2839,123,+4.53%,17822,16831
TAH22,2022-03-01,2897,3042,2859.5,2982.5,143.5,+5.05%,14268,19406
TAH22,2022-03-02,2975.5,3052.5,2918.5,2957.5,-25.,-0.84%,13714,22178
TAH22,2022-03-03,2968.5,2976,2787,2803.5,-154.,-5.21%,11819,23870
TAH22,2022-03-04,2827.5,2850.5,2597.5,2615.5,-188.,-6.71%,19537,25461
TAH22,2022-03-07,2629.5,2647.5,2439.5,2458,-157.5,-6.02%,28742,23320
TAH22,2022-03-08,2447.5,2624.5,2436.5,2551.5,93.5,+3.80%,17766,22053
TAH22,2022-03-09,2540,2775.5,2531,2686.5,135,+5.29%,15630,21461
TAH22,2022-03-10,2729.5,2736,2550,2618.5,-68.,-2.53%,20126,23094
TAH22,2022-03-11,2607.5,2676,2519.5,2529.5,-89.,-3.40%,14255,23518
TAH22,2022-03-14,2565.5,2609.5,2488.5,2531,1.5,+0.06%,11112,24483
TAH22,2022-03-15,2536.5,2671,2501.5,2660,129,+5.10%,13398,25167
TAH22,2022-03-16,2619.5,2791.5,2605,2756,96,+3.61%,22807,25444
TAH22,2022-03-17,2789,2842,2749,2832.5,76.5,+2.78%,9838,24954
TAH22,2022-03-18,2821.5,2993,2774,2974.5,142,+5.01%,14802,24699
TAH22,2022-03-21,2938,2967.5,2837,2921.5,-53.,-1.78%,16543,27184
TAH22,2022-03-22,2936,3063.5,2885,2991.5,70,+2.40%,16568,29130
TAH22,2022-03-23,3024.5,3050.5,2923,2966.5,-25.,-0.84%,17011,30969
TAH22,2022-03-24,2989.5,3133.5,2989.5,3107.5,141,+4.75%,20521,31437
TAJ22,2022-03-25,3117,3212.5,3094.5,3127.5,20,+0.64%,19437,16481
TAJ22,2022-03-28,3164.5,3453,3164.5,3433.5,306,+9.78%,17220,19901
TAJ22,2022-03-29,3401,3507,3338.5,3453,19.5,+0.57%,13020,22168
TAJ22,2022-03-30,3389.5,3467,3350,3407.5,-45.5,-1.32%,10364,24272
TAJ22,2022-03-31,3403,3461,3270,3298.5,-109.,-3.20%,11825,25973
TAJ22,2022-04-01,3295,3500.5,3224,3484.5,186,+5.64%,11889,27144
TAJ22,2022-04-04,3506,3599,3506,3506,21.5,+0.62%,11378,24435
TAJ22,2022-04-05,3531,3571,3419.5,3470.5,-35.5,-1.01%,13972,23482
TAJ22,2022-04-06,3453,3465,3167.5,3221,-249.5,-7.19%,25287,16539
TAJ22,2022-04-07,3231.5,3268,3137.5,3221,0,0.00%,16880,16939
TAJ22,2022-04-08,3221,3316.5,3214,3237,16,+0.50%,12682,20040
TAJ22,2022-04-11,3274.5,3277.5,2965.5,3005,-232.,-7.17%,25230,26334
TAJ22,2022-04-12,2959,3086.5,2946.5,2969.5,-35.5,-1.18%,23189,31542
TAJ22,2022-04-13,3010,3116,2986.5,3089,119.5,+4.02%,18252,35311
TAJ22,2022-04-14,3107,3148,2970.5,2995.5,-93.5,-3.03%,18922,39330
TAJ22,2022-04-18,3059,3076,2879,3007,11.5,+0.38%,25165,50083
TAJ22,2022-04-19,3000,3132.5,2981,3115.5,108.5,+3.61%,8767,49402
TAJ22,2022-04-20,3095.5,3170.5,3036,3068.5,-47.,-1.51%,11798,48156
TAJ22,2022-04-21,3094,3183.5,2988.5,3024,-44.5,-1.45%,15412,46383
TAJ22,2022-04-22,3020,3028,2932.5,2951,-73.,-2.41%,14394,44926
TAJ22,2022-04-25,2949.5,3025,2790.5,3012.5,61.5,+2.08%,21536,44535
TAJ22,2022-04-26,2980,3040,2797.5,2836.5,-176.,-5.84%,15369,45357
TAJ22,2022-04-27,2835,2919.5,2762,2857.5,21,+0.74%,14260,46428
TAJ22,2022-04-28,2894.5,2990,2855,2948.5,91,+3.18%,45425,50250
TAK22,2022-04-29,2922.5,2942,2770,2783.5,-165.,-5.60%,37370,32896
TAK22,2022-05-02,2786,2871.5,2774,2840,56.5,+2.03%,13419,34888
TAK22,2022-05-03,2869.5,2882.5,2753,2770,-70.,-2.46%,14022,38453
TAK22,2022-05-04,2794,2969.5,2762.5,2958,188,+6.79%,15935,38624
TAK22,2022-05-05,2935,2957.5,2683,2729,-229.,-7.74%,21028,43271
TAK22,2022-05-06,2743.5,2756.5,2628.5,2684.5,-44.5,-1.63%,14223,44100
TAK22,2022-05-09,2586,2586,2220.5,2267.5,-417.,-15.53%,21099,44857
TAK22,2022-05-10,2358.5,2452.5,2196,2356.5,89,+3.93%,17223,44843
TAK22,2022-05-11,2312.5,2449,2022.5,2105,-251.5,-10.67%,65239,56396
TAK22,2022-05-12,2077,2190,1709,1947.5,-157.5,-7.48%,75323,65678
TAK22,2022-05-13,1904,2146.5,1891.5,2062.5,115,+5.91%,35861,74225
TAK22,2022-05-16,2030.5,2160.5,1977.5,2004.5,-58.,-2.81%,15872,78748
TAK22,2022-05-17,2042,2121,2004.5,2042.5,38,+1.90%,15232,78833
TAK22,2022-05-18,2094,2107,1933.5,1977.5,-65.,-3.18%,20605,82468
TAK22,2022-05-19,1959,2041,1900,1991,13.5,+0.68%,19138,82453
TAK22,2022-05-20,2011.5,2063,1917.5,1964.5,-26.5,-1.33%,26382,90741
TAK22,2022-05-23,2020,2088,1975,1977.5,13,+0.66%,18780,90994
TAK22,2022-05-24,2000,2003,1906.5,1956.5,-21.,-1.06%,17801,90934
TAK22,2022-05-25,1985.5,2020,1932,1949,-7.5,-0.38%,18812,91285
TAK22,2022-05-26,1971.5,1972.5,1729.5,1826.5,-122.5,-6.29%,42820,98784
TAM22,2022-05-27,1827.5,1841.5,1708.5,1746.5,-80.,-4.38%,19082,24682
TAM22,2022-05-31,1790,2017.5,1790,1933,186.5,+10.68%,32347,25172
TAM22,2022-06-01,1948,1973,1757,1818.5,-114.5,-5.92%,17555,26278
TAM22,2022-06-02,1792.5,1841.5,1778,1821.5,3,+0.16%,8489,26628
TAM22,2022-06-03,1837.5,1850.5,1732.5,1745.5,-76.,-4.17%,7492,27642
TAM22,2022-06-06,1799,1919,1797.5,1862.5,117,+6.70%,8648,28505
TAM22,2022-06-07,1865.5,1872,1719.5,1843.5,-19.,-1.02%,11497,28351
TAM22,2022-06-08,1842,1844,1752,1789,-54.5,-2.96%,8475,28782
TAM22,2022-06-09,1805,1832,1775,1780.5,-8.5,-0.48%,4865,29483
TAM22,2022-06-10,1792.5,1803.5,1654.5,1663.5,-117.,-6.57%,18257,31300
TAM22,2022-06-13,1550,1550,1164.5,1224.5,-439.,-26.39%,28683,31339
TAM22,2022-06-14,1238,1264,1075,1204,-20.5,-1.67%,23720,31968
TAM22,2022-06-15,1170,1227.5,1010.5,1170.5,-33.5,-2.78%,31699,30895
TAM22,2022-06-16,1197,1254.5,1080.5,1092.5,-78.,-6.66%,24113,31190
TAM22,2022-06-17,1095.5,1116,1047.5,1078,-14.5,-1.33%,13300,33593
TAM22,2022-06-21,1098,1192,1050.5,1122.5,44.5,+4.13%,29537,34662
TAM22,2022-06-22,1124.5,1138.5,1040,1071,-51.5,-4.59%,25083,35289
TAM22,2022-06-23,1055,1144,1045,1126,55,+5.14%,35101,37332
TAN22,2022-06-24,1130,1241.5,1119,1225,99,+8.79%,22814,28253
TAN22,2022-06-27,1237,1237,1168.5,1194,-31.,-2.53%,14170,30122
TAN22,2022-06-28,1189,1233.5,1147,1152.5,-41.5,-3.48%,13066,33529
TAN22,2022-06-29,1165.5,1165.5,1084,1115,-37.5,-3.25%,13764,34421
TAN22,2022-06-30,1112,1118.5,994.5,1014,-101.,-9.06%,13911,36050
TAN22,2022-07-01,1016,1114,1008,1062.5,48.5,+4.78%,17984,39698
TAN22,2022-07-05,1095.5,1172.5,1041.5,1144.5,82,+7.72%,27518,45258
TAN22,2022-07-06,1152,1166.5,1110,1150,5.5,+0.48%,10661,45440
TAN22,2022-07-07,1168.5,1252,1163.5,1246,96,+8.35%,17412,46972
TAN22,2022-07-08,1235.5,1274.5,1192,1239,-7.,-0.56%,20437,46114
TAN22,2022-07-11,1220,1220,1125,1138.5,-100.5,-8.11%,10141,45799
TAN22,2022-07-12,1121,1121,1030,1037.5,-101.,-8.87%,19560,42908
TAN22,2022-07-13,1036,1099,1004,1074.5,37,+3.57%,17497,42046
TAN22,2022-07-14,1082,1211.5,1069,1192.5,118,+10.98%,33065,42526
TAN22,2022-07-15,1185,1286.5,1180,1266,73.5,+6.16%,24986,40562
TAN22,2022-07-18,1318.5,1529.5,1318.5,1471,205,+16.19%,36592,42947
TAN22,2022-07-19,1427,1631.5,1427,1563,92,+6.25%,32269,40910
TAN22,2022-07-20,1578.5,1622.5,1485,1551,-12.,-0.77%,23935,42283
TAN22,2022-07-21,1555.5,1606,1463.5,1580.5,29.5,+1.90%,33539,43647
TAN22,2022-07-22,1593.5,1647,1518,1529,-51.5,-3.26%,25636,45415
TAN22,2022-07-25,1621.5,1665,1455.5,1496,-33.,-2.16%,24335,49330
TAN22,2022-07-26,1511,1514.5,1357,1365,-131.,-8.76%,19876,47484
TAN22,2022-07-27,1380.5,1615,1379.5,1587.5,222.5,+16.30%,54114,62389
TAQ22,2022-07-28,1615.5,1790.5,1603.5,1733,145.5,+9.17%,37628,64353
TAQ22,2022-07-29,1745,1758,1664,1728.5,-4.5,-0.26%,20595,46559
TAQ22,2022-08-01,1736,1736,1614,1626.5,-102.,-5.90%,15745,46989
TAQ22,2022-08-02,1625.5,1685,1562,1639,12.5,+0.77%,15961,46162
TAQ22,2022-08-03,1655.5,1688.5,1593,1658.5,19.5,+1.19%,14163,46343
TAQ22,2022-08-04,1641,1666.5,1581.5,1591,-67.5,-4.07%,13710,46530
TAQ22,2022-08-05,1584,1728.5,1583,1686,95,+5.97%,16558,47473
TAQ22,2022-08-08,1717,1822.5,1692,1788,102,+6.05%,22049,43307
TAQ22,2022-08-09,1772,1795.5,1667.5,1691,-97.,-5.43%,15876,43759
TAQ22,2022-08-10,1714.5,1860,1656,1821.5,130.5,+7.72%,19098,45902
TAQ22,2022-08-11,1865,1946.5,1851,1904,82.5,+4.53%,13820,44712
TAQ22,2022-08-12,1902,1945.5,1856.5,1933,29,+1.52%,10042,44826
TAQ22,2022-08-15,1956,2016.5,1875,1892,-41.,-2.12%,18701,45489
TAQ22,2022-08-16,1910,1921.5,1853,1882.5,-9.5,-0.50%,9074,45964
TAQ22,2022-08-17,1883.5,1961,1819.5,1838.5,-44.,-2.34%,23708,45967
TAQ22,2022-08-18,1834,1886,1821,1870,31.5,+1.71%,9859,47027
TAQ22,2022-08-19,1867,1874,1676,1699.5,-170.5,-9.12%,24995,48436
TAQ22,2022-08-22,1632,1632,1529,1565,-134.5,-7.91%,22676,56152
TAQ22,2022-08-23,1566,1674.5,1561.5,1649.5,84.5,+5.40%,28712,63910
TAQ22,2022-08-24,1652,1695,1604.5,1678.5,29,+1.76%,16011,63077
TAQ22,2022-08-25,1670.5,1720.5,1651.5,1706,27.5,+1.64%,11672,63481
TAU22,2022-08-26,1697.5,1697.5,1513,1537,-169.,-9.91%,25720,41351
TAU22,2022-08-29,1487,1536.5,1405,1515,-22.,-1.43%,21038,41028
TAU22,2022-08-30,1526,1591,1453.5,1528,13,+0.86%,20606,44411
TAU22,2022-08-31,1518,1605.5,1500,1560,32,+2.09%,14367,45212
TAU22,2022-09-01,1565,1570.5,1490,1550,-10.,-0.64%,12973,44863
TAU22,2022-09-02,1573,1636,1524,1536,-14.,-0.90%,13741,46392
TAU22,2022-09-06,1650,1671.5,1530.5,1551.5,15.5,+1.01%,17914,47664
TAU22,2022-09-07,1564,1635,1469.5,1553.5,2,+0.13%,14369,47343
TAU22,2022-09-08,1630,1649,1578,1634.5,81,+5.21%,12492,48271
TAU22,2022-09-09,1622,1738,1611.5,1710,75.5,+4.62%,21660,47147
TAU22,2022-09-12,1726.5,1773,1676,1709,-1.,-0.06%,13250,47417
TAU22,2022-09-13,1701.5,1744.5,1552.5,1584.5,-124.5,-7.28%,33027,47432
TAU22,2022-09-14,1584.5,1600,1530,1577,-7.5,-0.47%,17747,49613
TAU22,2022-09-15,1590.5,1650,1452.5,1494.5,-82.5,-5.23%,38482,51879
TAU22,2022-09-16,1479,1483.5,1403,1427,-67.5,-4.52%,20056,53103
TAU22,2022-09-19,1361,1370,1277.5,1361,-66.,-4.63%,22493,52181
TAU22,2022-09-20,1374,1391,1328,1349,-12.,-0.88%,13493,51893
TAU22,2022-09-21,1321,1419.5,1305,1320.5,-28.5,-2.11%,24294,51702
TAU22,2022-09-22,1251,1335.5,1217.5,1323,2.5,+0.19%,21336,55999
TAU22,2022-09-23,1308,1358,1258.5,1289.5,-33.5,-2.53%,28501,56567
TAU22,2022-09-26,1291,1340,1269,1326.5,37,+2.87%,18627,54116
TAU22,2022-09-27,1303.5,1399.5,1300.5,1323,-3.5,-0.26%,40884,57623
TAU22,2022-09-28,1330.5,1355.5,1246.5,1335,12,+0.91%,36081,58434
TAU22,2022-09-29,1347.5,1351,1288,1334,-1.,-0.07%,43066,63123
TAV22,2022-09-30,1330,1369.5,1306.5,1332,-2.,-0.15%,28626,38362
TAV22,2022-10-03,1275.5,1325.5,1253.5,1312,-20.,-1.50%,18476,38254
TAV22,2022-10-04,1317,1372,1309.5,1353,41,+3.13%,15789,39267
TAV22,2022-10-05,1358,1366,1312,1346.5,-6.5,-0.48%,9065,40104
TAV22,2022-10-06,1342,1383.5,1342,1357,10.5,+0.78%,9715,40291
TAV22,2022-10-07,1345.5,1358.5,1312.5,1324.5,-32.5,-2.39%,11452,42447
TAV22,2022-10-10,1313,1333.5,1291,1302,-22.5,-1.70%,6712,44890
TAV22,2022-10-11,1299,1299.5,1261,1277.5,-24.5,-1.88%,7859,46941
TAV22,2022-10-12,1276,1304,1268,1294,16.5,+1.29%,6074,47829
TAV22,2022-10-13,1296,1298,1173,1282.5,-11.5,-0.89%,27055,44821
TAV22,2022-10-14,1290,1343,1280,1295.5,13,+1.01%,18016,45820
TAV22,2022-10-17,1287.5,1336.5,1287.5,1323.5,28,+2.16%,6099,45774
TAV22,2022-10-18,1332.5,1340.5,1283,1297.5,-26.,-1.96%,13972,45160
TAV22,2022-10-19,1306.5,1312.5,1284.5,1295,-2.5,-0.19%,7509,45412
TAV22,2022-10-20,1289.5,1309,1268,1282,-13.,-1.00%,12472,44147
TAV22,2022-10-21,1283,1305.5,1251.5,1301,19,+1.48%,10690,44293
TAV22,2022-10-24,1327,1370.5,1323.5,1345,44,+3.38%,14462,44353
TAV22,2022-10-25,1347,1527.5,1335,1495,150,+11.15%,31237,46583
TAV22,2022-10-26,1481,1596,1449,1567,72,+4.82%,28288,47221
TAV22,2022-10-27,1554,1587,1510.5,1563,-4.,-0.26%,33006,48925
TAX22,2022-10-28,1525,1581,1481,1562,-1.,-0.06%,21300,24629
TAX22,2022-10-31,1600.5,1638.5,1549,1566,4,+0.26%,14603,24000
TAX22,2022-11-01,1551,1615,1551,1579.5,13.5,+0.86%,8776,26032
TAX22,2022-11-02,1576.5,1622.5,1503,1537.5,-42.,-2.66%,24459,25714
TAX22,2022-11-03,1516,1560,1507,1546,8.5,+0.55%,6160,24835
TAX22,2022-11-04,1540,1681.5,1523,1650,104,+6.73%,16498,25282
TAX22,2022-11-07,1613,1613,1548.5,1602.5,-47.5,-2.88%,10825,23337
TAX22,2022-11-08,1564,1580,1234.5,1308,-294.5,-18.38%,62588,20229
TAX22,2022-11-09,1311.5,1340,1034.5,1134,-174.,-13.30%,50142,24913
TAX22,2022-11-10,1050.5,1310.5,1048,1309,175,+15.43%,42481,26863
TAX22,2022-11-11,1296,1296.5,1160,1209.5,-99.5,-7.60%,38377,30457
TAX22,2022-11-14,1173.5,1259.5,1131,1193.5,-16.,-1.32%,23170,31779
TAX22,2022-11-15,1202.5,1272.5,1202.5,1238.5,45,+3.77%,15093,31606
TAX22,2022-11-16,1232,1256,1157.5,1187.5,-51.,-4.12%,24752,39248
TAX22,2022-11-17,1182.5,1208.5,1155,1187,-0.5,-0.04%,16670,38830
TAX22,2022-11-18,1195.5,1221,1183,1201,14,+1.18%,10627,53451
TAX22,2022-11-21,1152.5,1159.5,1072,1097.5,-103.5,-8.62%,23951,57263
TAX22,2022-11-22,1100.5,1137.5,1067.5,1123.5,26,+2.37%,24915,58332
TAX22,2022-11-23,1131.5,1187.5,1123,1175.5,52,+4.63%,19891,57398
TAZ22,2022-11-25,1147.5,1188,1142,1165,-10.5,-0.89%,8199,20915
TAZ22,2022-11-28,1176,1200,1125.5,1153.5,-11.5,-0.99%,16186,23310
TAZ22,2022-11-29,1147,1208,1135.5,1205.5,52,+4.51%,8385,23446
TAZ22,2022-11-30,1196,1297,1192.5,1292.5,87,+7.22%,12578,19300
TAZ22,2022-12-01,1295.5,1303,1257,1265.5,-27.,-2.09%,11232,20953
TAZ22,2022-12-02,1272,1293.5,1257,1290.5,25,+1.98%,4318,21488
TAZ22,2022-12-05,1273.5,1305,1238.5,1250,-40.5,-3.14%,13197,22378
TAZ22,2022-12-06,1251.5,1263.5,1235.5,1248,-2.,-0.16%,3940,22300
TAZ22,2022-12-07,1259.5,1273.5,1210.5,1227,-21.,-1.68%,10495,22655
TAZ22,2022-12-08,1212.5,1292,1212.5,1277,50,+4.07%,5683,23441
TAZ22,2022-12-09,1282,1293.5,1252.5,1258,-19.,-1.49%,6192,24695
TAZ22,2022-12-12,1260,1276,1235,1263,5,+0.40%,4330,24517
TAZ22,2022-12-13,1241,1348.5,1221.5,1315.5,52.5,+4.16%,14460,24838
TAZ22,2022-12-14,1315,1350.5,1299.5,1308,-7.5,-0.57%,9697,23957
TAZ22,2022-12-15,1310,1310,1258,1269.5,-38.5,-2.94%,8380,24035
TAZ22,2022-12-16,1259.5,1277.5,1178.5,1199,-70.5,-5.55%,22351,25443
TAZ22,2022-12-19,1181,1188,1158.5,1169,-30.,-2.50%,6995,25734
TAZ22,2022-12-20,1147,1229,1144,1210,41,+3.51%,10287,24910
TAZ22,2022-12-21,1216,1218.5,1198.5,1207.5,-2.5,-0.21%,5688,24775
TAZ22,2022-12-22,1209,1235,1177,1213,5.5,+0.46%,8224,25656
TAZ22,2022-12-23,1214.5,1228,1208,1217.5,4.5,+0.37%,3580,25489
TAZ22,2022-12-27,1220,1232,1200,1207.5,-10.,-0.82%,9216,25435
TAZ22,2022-12-28,1210,1212.5,1181,1193.5,-14.,-1.16%,17353,26265
TAZ22,2022-12-29,1184,1207,1184,1197,3.5,+0.29%,7749,25600
TAF23,2022-12-30,1181.5,1194,1165,1189,-8.,-0.67%,3509,12871
TAF23,2023-01-03,1197,1216,1196.5,1204.5,15.5,+1.30%,9632,17838
TAF23,2023-01-04,1206.5,1270,1206,1249,44.5,+3.69%,14053,17268
TAF23,2023-01-05,1253.5,1257.5,1239.5,1251,2,+0.16%,2964,17378
TAF23,2023-01-06,1249.5,1277.5,1235,1265,14,+1.12%,7997,16546
TAF23,2023-01-09,1267,1347,1267,1320.5,55.5,+4.39%,13172,17255
TAF23,2023-01-10,1344,1350,1315.5,1343.5,23,+1.74%,3323,17144
TAF23,2023-01-11,1338.5,1348,1321.5,1342.5,-1.,-0.07%,5691,16789
TAF23,2023-01-12,1355,1440,1354.5,1437,94.5,+7.04%,14837,16181
TAF23,2023-01-13,1423.5,1464,1402,1430,-7.,-0.49%,8437,16164
TAF23,2023-01-17,1526,1610,1524,1588.5,158.5,+11.08%,13954,19274
TAF23,2023-01-18,1575,1612,1502.5,1521.5,-67.,-4.22%,11513,19280
TAF23,2023-01-19,1531,1566,1509,1560.5,39,+2.56%,7790,19901
TAF23,2023-01-20,1553,1658,1544.5,1648.5,88,+5.64%,7858,19675
TAF23,2023-01-23,1628,1652,1589.5,1637,-11.5,-0.70%,14052,20753
TAF23,2023-01-24,1631.5,1643.5,1593.5,1618,-19.,-1.16%,11159,20608
TAF23,2023-01-25,1568,1622.5,1517,1579.5,-38.5,-2.38%,18951,19187
TAF23,2023-01-26,1590,1632.5,1578.5,1607.5,28,+1.77%,17375,20525
TAG23,2023-01-27,1609.5,1632.5,1561.5,1608.5,1,+0.06%,10409,13881
